_id,category,childFriendly,description,title
5cebbb7e9ce7720001f2d164,pubAndRestaurants,false,"Je connaissais delà les anciens propriétaires et leur fameux bouledogue . Aujourd'hui il n'y a plus de bouledogue mais l'ambiance est très conviviale et raffinée, les menus offrent une belle variété de plats français. Le service est impeccable. Les prix raisonnables. Très fréquenté par les gens du quartier, des personnalités politiques, des gens de la mode et des galeristes. Bref on y passe un moment très agréable.",Café Brasserie Le Bouledogue
5cebf8a49ce7720001f2d1ee,shops,false,"Nous connaissons ce chocolatier depuis de nbres années, nous aimons ses chocolats originaux et le conseillons autant que nous le pouvons à notre clientèle!",Chocolatier didier FOURREAU
5cebed9a9ce7720001f2d1b2,spots,false,,MANHATTAN BRIDGE
5cec034d9ce7720001f2d245,pubAndRestaurants,false,"De plus en plus de voyageurs sont à la recherche de nourriture végétarienne ou vegan. Je leur ai trouvé les meilleurs burgers vegan de Paris, toujours un succès.",Hank Burger
5cec11509ce7720001f2d266,shops,false,"Petit magasin à gauche du théâtre Sébastopol. Une femme, homme, un métier : sommelier. Passionnés ils vous font goûter et découvrir leurs produits. Du goût, de bons produits et pour tous les budgets ! On y retourne avec bonheur pour varier les plaisirs, un endroit pour les amoureux du vin naturel, bio...du vin tout court.",Biovino
5cc6eaf92c1ae702dcb65660,pubAndRestaurants,false,,"Restaurant Pommes d'épices"
5d30e6b7eb45f900013aba79,pubAndRestaurants,false,"Chic seafood restaurant with a raw bar
","CONNIE AND TED'S"
5d323766eb45f900013abab4,pubAndRestaurants,false,"Modern American fare in a rustic space
",THE BRISTOL
5d3a0914aed012000153fb81,pubAndRestaurants,false,Chinese,MIN JIANG
5cd007262c1ae724c6827e8f,shops,false,,CARREFOUR EXPRESS
5ce4f83e025ae60001ee496b,pubAndRestaurants,false,,La Maison
5cebf64a9ce7720001f2d1dc,shops,false,"C’est une pâtisserie délicieuse.
Le laboratoire de la pâtisserie est juste en face de chez moi. Je passe devant tous les jours en déposant mes enfants à l’école. Ça sent bon le beurre, le chocolat... et on voit les pâtissiers travailler. Leurs gâteaux sont fabuleux : délicieux et très beaux.",La goutte d’or
5d43ee28aed012000153fc3f,shops,false,,Boulangerie Jocteur
5d51cb07aed012000153fca8,pubAndRestaurants,false,bar,WHISKY BAR AT THE ATHENAEUM
5cebf8459ce7720001f2d1eb,pubAndRestaurants,false,"Petit restaurant, que du frais avec petite terrasse en bordure de canal.",Les bancs publics
5d2babb8eb45f900013aba4a,pubAndRestaurants,false,vietnamese,NEW SAIGON
5cebafd5c04d820001c2757e,shops,false,"Ici-même est une magnifique cave à vins avec de nombreuses références françaises et internationales et une majorité de vins natures ou en biodynamie. L'accueil est très sympathique et je peux même leur confier les clés de mon appartement pour que mes hôtes viennent les récupérer quand je ne suis pas là. C'est aussi l'occasion pour les visiteurs de rapporter des souvenirs de leur séjour à Paris :-)",Ici-même
5cebe9d29ce7720001f2d1ae,shops,false,La boulangerie Bechu située a quelques centaines de mètres de mon appartement offre de délicieuses brouillades ainsi que des viennoiseries sur sa belle terrasse située place Jean Monnet.,Boulangerie Bechu
5cfa2893d0e1be0001d87128,shops,false,,Le boucher Cantini Flandin
5cfa29e7d0e1be0001d8712e,pubAndRestaurants,false,,Chez Zé
5d51cf12aed012000153fcaf,pubAndRestaurants,false,French,PETRUS
5cebee93d274880001cb4fb2,shops,false,"Cette fromagerie est à 50m de chez moi, ils sont super sympas, toujours de bons conseils. Idéal pour découvrir les fromages français et pour acheter un petit bout avant d'aller pique-niquer au Buttes Chaumont, juste à côté.",La Fromagerie des Buttes Chaumont
5d3235b3eb45f900013abab1,pubAndRestaurants,false,"Relaxed New American fine-dining spot
",ELSKE
5d43f1d8aed012000153fc5d,shops,false,,"Le Puit d'amour de Captieux"
5d51d480aed012000153fcb8,pubAndRestaurants,false,SpanishBasque,AMETSA WITH ARZAK INSTRUCTION
5ceba92813d3ef00011b19e6,shops,false,"Epicerie de quartier, avec une sélection parfaite dans tous les domaines de bouche. Accueil simple et jovial en prime. Une épicerie "" à vivre"" au quotidien.",Ô divin
5ced04c06e970d000122dd57,pubAndRestaurants,false,AMAZING PIZZA AT VERY ATTRACTIVE PRICE (FOR NEW YORK :-) ) ,"LIL'S FRANKIES"
5d3a0b39aed012000153fb88,pubAndRestaurants,false,Japanese,SUSHI TETSU
5cec10749ce7720001f2d25f,pubAndRestaurants,false,Restaurant top chef,SOlange
5d474c9daed012000153fc99,pubAndRestaurants,false,PeruvianItalian,MONMOUTH KITCHEN
5cebe94c9ce7720001f2d1aa,shops,false,"Petite boulangerie au grand talent où j'adore me rendre pour acheter pains, viennoiseries ou pâtisseries. Tous mes voyageurs sont conquis par cette expérience à la française.",Le quartier du pain
5cebfa409ce7720001f2d1f9,shops,false,"c'est le traiteur de la rue cler depuis 1937 de père en fils ( leurs enfants étaient en classe avec les miens ) la grand mère tient la caisse) leur nourriture est divine ( plats , entrées charcuterie, un ++ pour les endives braisées! ) J'y vais ou j'y cours depuis 35 ans avec toute ma famille !",JEUSSELIN
5cec127d9ce7720001f2d26f,shops,false,"La plus ancienne fromagerie de Lille. Un choix de fromages artisanaux et affinés directement dans les caves de la fromagerie. Et tout ce que l'on rêve de retrouver chez un commerce de proximité : l'accueil chaleureux bien du ch'nord, on prend le temps avec le sourire et avec bienveillance de vous conseiller. Une expérience inoubliable... surtout pour un étranger pas habitué aux fromages français ;)",Les Bons Pâturages
5cebbddc9ce7720001f2d174,pubAndRestaurants,false,"Dans un monde qui perd beaucoup de ses repères, nous avons besoin d'avoir confiance dans tous les domaines et le plus possible de retrouver cette confiance et cette sécurité dans notre assiette de tous les jours ! Cette confiance et cette sécurité, nous le trouvons chez Gilles Vérot : charcutier de père en fils, Gilles ainsi que sa soeur nous offrent des pâtés, des jambons, de la viande de porc noir élevés totalement en liberté et nourris seulement avec des produits naturels, la volaille aussi est élevée à l'air libre. Tous nos guests qui sont allés chez Gilles pour du jambon et pâté ou autre plat succulent ont été ravis de leur explérience.
J'espère que vous allez profiter aussi de cette adresse avec des produits succulents !
",La Maison Vérot
5cebaefac04d820001c27577,pubAndRestaurants,false,So Good !!,Oma Restaurant
5cebf4cc9ce7720001f2d1d4,shops,false,"Lorsque nous somme arrivés dans le quartier avec mon petit ami Antoine, nous avons invité le soir même de notre emménagement nos amis à venir découvrir notre nouveau nid d’amour.
 Nous n’avions ni table ni chaise mais du délicieux vin nature grâce à la superbe cave du vin au vert.
 Depuis, 4 ans après, nous y retournons régulièrement pour fournir nos apéros de délicieux vins ou pour partager une bonne assiette de fromage à deux.
 Cette cave fait évidemment partie des adresses que nous recommandons à tous nos hôtes !",Le vin au vert
5cebfa919ce7720001f2d1fb,pubAndRestaurants,false,"Un petit bout d'Italie en plein Paris",Capri Bazar
5cec11769ce7720001f2d267,pubAndRestaurants,false,"2 amis qu'ont ressemblé toutes leurs économies pour nous faire déguster de la bonne pizza artisanal dans un cadre très conviviale.","Mozz'Art"
5cfa25d7d0e1be0001d8711b,shops,false,,FOCH 2000 traiteur
5ce42d06b3b1cc00015d1f49,transports,false,,Aéroport 
5cec11199ce7720001f2d264,pubAndRestaurants,false,"Définitivement les meilleurs merveilleux de la ville, un service toujours au top et avec le sourire.",Aux merveilleux de Fred
5d51d990aed012000153fcc7,pubAndRestaurants,false,British,WILTONS
5d43edaaaed012000153fc3c,shops,false,,Boulangerie Maison Lamour
5cebb2aac04d820001c27594,pubAndRestaurants,false,"Le Faitout est un restaurant-bar de quartier qui pourrait paraître tout ce qu'il y a de plus banal dans l'univers parisien. Mais voilà, il y a quelques années son propriétaire a eut une prise de conscience sur la question de l'alimentation et de son impact sur l'environnement. Il s'est donc réinventé en même temps qu'il a réinventé sa carte autour d'une cuisine végétalienne exquise. Aujourd’hui le Faitout est un bar à tapas, restaurant où il fait bon découvrir une nouvelle cuisine et ""consommer"" intelligemment.",Le Faitout
5d2781e4219fd40001a86b8d,pubAndRestaurants,false,Italian,DEL POSTO
5cebf0c79ce7720001f2d1ba,shops,false,"Terroirs d'Avenir Located in Sentier, 2nd arr of Paris - it is a local gem for organic natural vegetables with dairy and meats/fish sold. Authentic and a true market experience.","Terroirs d'Avenir"
5cfa2809d0e1be0001d87125,shops,false,,L’Esperantine
5d30db9ceb45f900013aba5e,pubAndRestaurants,false,bar,BAR CLACSON
5d51ce76aed012000153fcae,pubAndRestaurants,false,British Modern European,LE CAPRICE
5ceba5fc07b9eb0001fcac55,shops,false,"C'est un repère pour gourmand(e)s où il est possible de découvrir une incroyable variété de confitures mais surtout de qualité ! La vendeuse offre des conseils d'utilisation, de préservation... En plus, on peut même y déguster le produit avant de l'acheter ! Prenez les cuillères en plastiques, goûtez et vous serez un brai petit ourson prêt à découvrir toutes les saveurs proposez.
 Le Must : La pâte à tartiner aux véritable noisettes ou la confiture framboise/champagne ou framboise violette. Parfait pour se rappeler un souvenir de Paris lors des petits déjeuner lorsqu'on est seulement de passage. Enfin, que cela soit les mecs ou les nanas, chacun s'y retrouve : les femmes plutôt sur les confitures, les hommes sur les assaisonnements et sauces pour accompagner des plats (figues, sauces tomates...)
 Bref, un cadre sympas, des conseils parfait et des produits exquis ! Parfait pour remporter dans la valise.",La chambre aux confitures
5cebb6921fedf300017184ac,pubAndRestaurants,false,"C'est un très bon restaurant de cuisine du sud ouest, tout près de chez moi, et où l'accueil est très chaleureux.",Chez Papa
5d43ef24aed012000153fc47,pubAndRestaurants,false,,Santosha
5cfa2255d0e1be0001d87103,shops,false,,Boucherie Super Viande
5d51d79eaed012000153fcc0,pubAndRestaurants,false,Modern European British,DABBOUS
5cebf2159ce7720001f2d1c5,pubAndRestaurants,false,"Ce bistro de quartier est collé à mon loft (ay RDC). Le jour où on a emménagé, nous avons déjeuné là-bas entre 2 cartons et ce fut le début d'une longue histoire d'amour. le Gourbi, c'est ma 2ème maison !",Le Gourbi Palace
5d284b3d4cd95b000139fdad,pubAndRestaurants,false,seafood,PIER 6
5d43f116aed012000153fc57,shops,false,,SIP Coffee Bar
5cebbc7a9ce7720001f2d16b,shops,false,"Un choix exceptionnel de fromages, tous meilleurs les uns que les autres.
Ils connaissent parfaitement leurs produits, sont de très bon conseils pour vous faire découvrir de nouvelles saveurs.",Fromagerie Taka et Verno
5cebc05b9ce7720001f2d187,shops,false,"La maison Bichon est une boulangerie pâtisserie délicieuse et très bien située. Non seulement les viennoiseries sont délicieuses mais on peut aussi s'installer en terrasse ou en salle pour prendre un petit déjeuner, un déjeuner ou un goûter. Et en plus, la terrasse est au soleil presque toute la journée!",Maison bichon
5cebf66b9ce7720001f2d1dd,shops,false,"Ce fromager, Stéphane Premat fait à coup sûr des heureux. L' accueil est aussi chaleureux que la décoration (ardoise et bois), il y a des fromages frais pour tous les goûts, un peu d'épicerie fine : jus Alain Millat, saucissons, vins, gâteaux apéritifs de luxe...c'est une boutique que j'aime faire découvrir à mes voyageurs, ils peuvent déguster les produits pendant leurs séjours mais aussi en profiter pour ramener de délicieux cadeaux.","L'univers du fromage"
5cebfdaf9ce7720001f2d21e,pubAndRestaurants,false,"C'est une caverne d'Ali baba de gourmandises succulentes et bien représentatives des meilleurs produits français !
 On peut aussi y boîte un thé, manger une glace à l'intérieur comme sur la terrasse, être bien conseiller pour faire un cadeau.
 De plus l'accueil est toujours très sympathique !","J'aime ton goût"
5cec03249ce7720001f2d244,shops,false,Tout simplement le meilleur pâtissier de Montmartre. Ses madeleines sont à tombées!,Parisserie Gilles Marchal
5d51cdecaed012000153fcad,pubAndRestaurants,false,European French,"KASPAR'S"
5cebaae3c04d820001c2755b,shops,false,"Je suis gourmande, oui je l'assume... J'aime les bons produits, j'aime l'Italie, j'aime les commerçants sympa, nous étions donc fait pour nous rencontrer... Cette coopérative Italienne est à côté de chez nous et si j'étais plus riche, j'en achèterais le fond de commerce.... ",Latte Cisternino
5cebb42ac04d820001c2759f,shops,false,Dirigée par la même famille depuis plusieurs générations cette boutique traiteur offre une excellente cuisine française. Les plats proposés changent chaque jour et le rapport qualité prix excellent. Le personnel est très professionnel et accueillant.,Michaud Ferret traiteur
5cec061b9ce7720001f2d252,pubAndRestaurants,false,"228 litres n’est pas un bar à vins comme les autres. Il privilégie le goût et la transmission avec sa salle de dégustation. Le propriétaire, Pierre Renault, est fin connaisseur et aime partager sa passion sans prétention. Que serait un voyage à Paris sans passer par 228 litres !",228 Litres
5cfa2c8bd0e1be0001d87139,pubAndRestaurants,false,,La Marmite Joyeuse
5d2846a14cd95b000139fdaa,pubAndRestaurants,false,Upscale French & Italian-inspired dishes & European wines served in elegant townhouse space,No.9 Park
5d3229e4eb45f900013aba99,pubAndRestaurants,false,"American comfort food & cocktails
",THE DUCK INN
5cebc38f9ce7720001f2d19e,shops,false,"C'est ma boulangerie préférée qui offre un très grand choix de pains, viennoiseries, sandwichs, etc. Je la recommande toujours car c'est toujours bon.",Grains et Gourmandises
5ceba90513d3ef00011b19e5,pubAndRestaurants,false,Ce traiteur italien fait des pizzas succulentes ainsi que des plats italiens. Les desserts sont très très bons et le cadre est très sympa.,La foccaceria
5cebf87e9ce7720001f2d1ed,pubAndRestaurants,false,"Un petit vietnamien authentique avec de supers bo-buns. L’histoire est simple, je suis toujours en manque de bo-buns de l’etoile de Saigon.",Étoile de Saigon
5cec03969ce7720001f2d24a,shops,false,"This is a real neighborhood bakery. The owners, Priscilla &amp; Sebastian, are truly friendly, active and engaged in the life of the neighborhood, have created family business that welcomes everyone as part of the family and their breads, pastries, viennoiseries, sandwiches and meals are just delicious.",Boulangerie Raphaëlle
